lex,default
δεκτός,讨人喜欢的;蒙悦纳的
δελεάζω,引入歧途;引诱人犯罪
δεξιολάβος,枪兵;长枪手
δεξιός,右;右侧
δερμάτινος,皮革;皮的
δεσμεύω,捆绑;系上
δεσμοφύλαξ,监狱的守卫;看守的人;狱卒;禁卒
δεσμωτήριον,监牢;监狱
δεσμός,捆锁;锁链;脚镣
δεσμώτης,囚犯;囚徒;被囚的人;坐牢的人
δεσπότης,主人;主宰;统治者;主;主(上帝和基督的头衔)
δευτεραῖος,第二天
δεύτερος,第二;其次
δεῖ,必定;必须;必然
δεῖγμα,鉴戒(例如警告);使人得知某事物的方法
δεῖνα,某一个人;某人
δεῖπνον,一顿饭;宴会;盛宴
δεῦρο,这里;来这里
δεῦτε,这里;来这里
δηλόω,使人知道;弄清楚;揭示
δημηγορέω,演讲;训话
δημιουργός,建造者;建设者;设计者
δημόσιος,当众;公然;公开
δηνάριον,得拿利;一钱银子
διΐστημι,继续前进;向前走
διά,藉;由
διάβολος,魔鬼;撒但
διάγνωσις,判案;审查之后作出裁决;判决;审断;审判
διάγω,生活态度;行事为人;行为表现;品行;人生观
διάδημα,冠冕;王冠
διάδοχος,继任人;接班人
διάκονος,仆人
διάκρισις,能够判断;作出判断的能力;做决定的能力
διάλεκτος,语言
διάνοια,心思;意念;理智;思想
διάστημα,(时间上的)间隔
διάταγμα,吩咐;命令;法令;条例;指令
διάφορος,不同的;各式各样的
διέξοδος,岔路口(可能在城墙那里)
διέρχομαι,前进到;直走到
διήγησις,叙述;报告
διαίρεσις,分开;分配;分别
διαβάλλω,控告
διαβαίνω,越过;过去
διαβεβαιόομαι,有信心地陈述;坚持
διαβλέπω,看得清楚;能够清楚辨别
διαγίνομαι,(时间)过去;过了;经过
διαγγέλλω,通知
διαγινώσκω,准确了解;获得详细信息;彻底检查;详细审查
διαγογγύζω,埋怨;发牢骚
διαγρηγορέω,完全醒过来;完全苏醒;清醒
διαδέχομαι,从......领受;继而承受;继承
διαδίδωμι,分发;分给
διαζώννυμι,束上;系紧腰带;在腰间系上一条窄布带(比较 ζώνη “腰带”;6.178);束腰
διαθήκη,立约;一起立约;订立契约
διαιρέω,分开;分配;分给;分派
διακαθαίρω,清洁;扬净;彻底清洁;彻底清理;打扫干净
διακαθαρίζω,清洁;扬净;彻底清洁;彻底清理;打扫干净
διακατελέγχομαι,驳倒
διακονέω,服事;服务;协助;帮助
διακονία,服事;服务;协助;帮助
διακούω,审理案件;听审;法庭聆讯;处理案件;听决案件
διακρίνω,仔细判断;评断;慎思明辨;查问
διακωλύω,阻止;拦阻
διακόσιοι,二百
διαλέγομαι,争论;辩论
διαλαλέω,谈论;讨论
διαλείπω,停止;终止;离弃
διαλλάσσω,和解;和好;与......讲和
διαλογίζομαι,仔细考虑;全面地思考;反复思想;思索;盘算;推论;论证
διαλογισμός,仔细考虑;全面地思考;反复思想;推论;论证
διαλύω,散开;使分散
διαμάχομαι,强烈地抗议;争辩
διαμένω,留在;常同在;始终在一起
διαμαρτύρομαι,声明;坚称;作证
διαμερίζω,分发;轮流给每个人;分配
διαμερισμός,反对;对抗;分裂;敌对;纷争;斗争
διανέμω,传播(某个报告)
διανεύω,做手势;做动作;点头示意;招手示意
διανοίγω,开;打开;揭开;使打开
διανυκτερεύω,过夜;花一整夜
διανόημα,意念;想法;心思;意见
διανύω,完成;结束;行尽
διαπεράω,越过;过去
διαπλέω,坐船渡过;穿越海域
διαπονέομαι,烦恼;厌烦;被激怒;生气
διαπορέω,非常困惑;不知道该怎么办
διαπορεύομαι,周游;走遍
διαπρίω,极其恼怒
διαπραγματεύομαι,赚钱;得利
διαρπάζω,劫掠;抢夺;抢劫
διαρρήγνυμι,撕开;撕破;撕裂
διασαφέω,使清晰;使明显;解释
διασείω,勒索;敲诈;强索金钱
διασκορπίζω,散开;使分散
διασπάω,扯开;折断
διασπείρω,散开;使分散
διασπορά,散居的地区
διαστέλλω,吩咐;命令
διαστολή,差异;区别
διαστρέφω,使某人背离信仰;误导
διασῴζω,拯救;救援
διατάσσω,命令;指示;告诉;吩咐
διατίθημι,立遗嘱;留遗命
διαταγή,吩咐;命令;法令;条例;指令
διαταράσσω,惊惶不安;惊慌;十分困惑;心烦意乱
διατελέω,保持;继续到终结
διατηρέω,避免;禁戒
διατρίβω,停留;住下
διατροφή,食物
διαυγάζω,发亮;天亮
διαυγής,发亮;天亮
διαφέρω,带着经过;传遍
διαφεύγω,逃脱
διαφημίζω,传播有关......的信息;传播有关......的消息
διαφθείρω,完全破坏;灭绝
διαφθορά,腐烂;朽坏;腐朽
διαφυλάσσω,守卫;保护;保障安全
διαχειρίζω,捉拿和杀害;逮捕和杀害
διαχλευάζω,愚弄;嘲笑;取笑
διαχωρίζω,离开;分离
διδάσκαλος,教师;教练
διδάσκω,教导;教训
διδακτικός,善于教导
διδακτός,受教导的;所教导的
διδασκαλία,教导;教训
διδαχή,教导;教训
διεγείρω,使人醒来;唤醒某人;叫醒某人
διενθυμέομαι,思考;想一想;看看;考虑;思念
διερμηνευτής,解释者;翻译者
διερμηνεύω,翻译;解释
διερωτάω,查问;通过询问而发现
διετής,两岁大
διετία,两年
διηγέομαι,通知;述说;充分说明
διηνεκής,始终;永远;永永远远;直到永远;永恒地
διθάλασσος,两水夹流;交叉水流
δικαίωμα,诫命;要求
δικαίως,正义的;公正的
δικαίωσις,恢复正常关系;使保持正确的关系
δικαιοκρισία,正确的判断;公义的审判;公正的裁决
δικαιοσύνη,义;公义;做上帝要求的事;做正确的事
δικαιόω,恢复正常关系;使保持正确的关系
δικαστής,审判官;法官
διοδεύω,周游;走遍
διοπετής,天上来的石头;从天空掉下来的石头
διορύσσω,攻破;闯入
διπλοῦς,两倍;两倍之多;加倍
διπλόω,加倍;使有两倍之多
δισμυριάς,十个千;一万
διστάζω,怀疑;不确定;疑惑
δισχίλιοι,两千
διχάζω,煽动叛乱;导致造反;作对
διχοστασία,分裂;不和;分党派
διχοτομέω,砍成两半
διψάω,口渴;渴
διωγμός,迫害;逼迫;骚扰
διϊκνέομαι,穿过
διϊσχυρίζομαι,坚持;一口咬定
διϋλίζω,滤出;滤除;滤掉
διό,因此;所以;正因为这个原因;那么
διόπερ,因此;所以;正因为这个原因;那么
διόρθωμα,新秩序;改善;提高;振兴
διόρθωσις,新秩序;改善;提高;振兴
διότι,因为;由于
διώκτης,逼迫者;迫害者
διώκω,追赶;追求;追逼
δογματίζω,遵守规条
δοκέω,假设;假定;想象;相信;以为
δοκίμιον,试验;察验;考验;尝试确定事物的真实程度;测试
δοκιμάζω,试验;察验;考验;尝试确定事物的真实程度;测试
δοκιμή,试验;察验;考验;尝试确定事物的真实程度;测试
δοκιμασία,试验;察验;考验;尝试确定事物的真实程度;测试
δοκός,梁木
δολιόω,欺骗;诡诈
δολόω,谬讲;曲解;歪曲
δοξάζω,赞美;颂扬
δουλαγωγέω,为服务做好准备
δουλεία,奴役;奴隶;奴仆;屈从
δουλεύω,作奴隶
δουλόω,奴役;使......作某人的奴隶
δοχή,筵席;宴会;宴席
δούλη,使女;婢女
δράκων,龙
δράσσομαι,抓住;捉住;设圈套;了解以便抓住
δρέπανον,镰刀
δραχμή,银币(音译:德拉克马)
δρόμος,路程;比赛的路线;赛事
δυνάστης,高级官员;统治者;有权柄的
δυναμόω,使某人能够;使刚强;使有能力;使得到力量
δυνατέω,能;能够;有能力
δυνατός,可能;能行
δυσβάστακτος,困难的;难以背负的
δυσεντέριον,痢疾
δυσερμήνευτος,难以解释;难以解明
δυσκόλως,困难的;艰难的;难的
δυσνόητος,难懂;不容易明白
δυσφημέω,诽谤;中伤
δυσφημία,诽谤;中伤
δωδέκατος,第十二
δωδεκάφυλον,十二支派;以色列民
δωρέομαι,给;赐给;赐予;授予
δωρεά,恩赐;赏赐;恩典;礼物
δωρεάν,白白地;无偿地;免费给予的;没花钱的
δόγμα,法律;条例;规则
δόκιμος,被认为是好的;被认为是有价值的
δόλιος,诡诈的;骗人的
δόλος,欺骗;诡诈
δόμα,礼物;馈赠;赏赐
δόξα,荣耀;荣光;辉煌;壮丽
δόσις,给;给予;供给
δότης,给予的人;奉献的人;捐献的人
δύναμαι,能;能够;有能力;可以
δύναμις,能力
δύνω,下沉;落山;落下
δύο,二
δύσκολος,困难的;艰难的;难的
δώδεκα,十二
δώρημα,恩赐;赏赐;恩典;礼物
δῆλος,清楚知道;容易知道;明显的;清楚的;清晰的
δῆμος,群众;集会
δῶμα,屋顶
δῶρον,恩赐;赏赐;恩典;礼物
εἰ,如果;要是;倘若
εἰδωλεῖον,偶像的庙
εἰδωλολάτρης,拜偶像的;拜偶像的人
εἰδωλολατρία,拜偶像;拜偶像的事;偶像崇拜
εἰδωλόθυτος,祭偶像之物
εἰκοσιτρεῖς,二十
εἰκών,像;形像
εἰκῇ,毫无理由地;没有原因地;无缘无故地
εἰλικρίνεια,真诚;动机纯洁
εἰλικρινής,真诚的;没有隐藏的动机
εἰρήνη,和平;平安;安宁
εἰρηνεύω,和平地行事为人;和平地生活
εἰρηνικός,平安的;和平;免除烦恼的
εἰρηνοποιέω,成就和平;使事情正确妥当;和好
εἰρηνοποιός,使人和睦的人;促进和平的人
εἰς,向;朝着;沿着......方向
εἰσάγω,领进去;带进去
εἰσέρχομαι,进入
εἰσακούω,聆听;倾听;留心听;注意所说的话;(上帝)垂听;听从
εἰσδέχομαι,欢迎;接纳;接待;款待
εἰσκαλέομαι,邀请进去
εἰσπηδάω,跑进去;冲进去
εἰσπορεύομαι,进入
εἰστρέχω,[Glosses - zhS]
εἰσφέρω,带入
εἴδωλον,偶像;像
εἴκοσι,二十
εἴκω,让步;屈服;妥协
εἴπερ,如果那是真的
εἴσειμι,进入
εἴσοδος,进来;到来
εἴτε,是......或......;如果......如果......
εἶδος,外形;形状;形体;外貌;容貌;相貌;面貌;形像;模样;样式
εἶτα,然后;随后;之后;再后;后来;接着;又;才
εἷς,一
εὐάρεστος,蒙悦纳的;得......喜悦的
εὐαγγέλιον,好消息;福音;佳音;喜讯
εὐαγγελίζω,传讲好消息;报告喜讯;传福音;宣讲福音
εὐαγγελιστής,传福音者;报佳音的人;传道人
εὐαρέστως,蒙悦纳的;得......喜悦的
εὐαρεστέω,得......喜悦;取悦
εὐγενής,身分地位高的;重要的
εὐδία,晴天
εὐδοκέω,对......感到满意;喜爱;喜悦
εὐδοκία,美意;所喜爱的;所喜悦的
εὐεργέτης,人民的帮助者;施恩者;恩主
εὐεργεσία,行善;善事
εὐεργετέω,行善;善事
εὐθέως,立即;即刻;马上
εὐθυδρομέω,直线航行;直航到
εὐθυμέω,振作精神;鼓起勇气;得到鼓励
εὐθύμως,受到鼓励;放心;打起精神
εὐθύνω,使变直;修直
εὐθύτης,公义;公义的;正直
εὐκαίρως,机会;好时机
εὐκαιρέω,有合适的时间;有机会
εὐκαιρία,有利的时机;好机会;机会
εὐλάβεια,崇敬;敬畏;尊崇;虔诚
εὐλαβέομαι,崇敬;敬畏;尊崇
εὐλαβής,敬畏上帝的;虔诚的
εὐλογέω,赞美;称赞
εὐλογία,赞美;称赞
εὐλογητός,受颂赞的;该受称颂的那位
εὐμετάδοτος,慷慨的;乐善好施的;慷慨施舍的
εὐνοέω,从有利的角度考虑某人的观点;考虑如何解决;和解
εὐνουχίζω,使人成为阉人;阉割
εὐνοῦχος,阉人
εὐοδόω,顺遂;顺利;成功
εὐπειθής,容易被说服的人;开明的;柔顺的;友善的
εὐπερίστατος,控制;紧紧地控制;容易缠累的;纠缠不休的
εὐποιΐα,行善;善事
εὐπορέω,拥有足够的;充裕的;富裕的;富有的
εὐπορία,繁荣;富足;发财
εὐπρέπεια,美丽;好看;雅观;吸引;可爱
εὐπροσωπέω,使外貌体面;在外表上炫耀
εὐπρόσδεκτος,可蒙悦纳的;非常令人满意的
εὐρύχωρος,宽阔的;宽广的
εὐσέβεια,宗教;信仰;敬虔;敬神
εὐσεβέω,敬拜;崇拜;崇敬;尊崇
εὐσεβής,虔诚的;虔敬的;敬神的
εὐσεβῶς,虔诚的;虔敬的;敬神的
εὐσχήμων,吸引人的;俊美的;体面的;合宜的
εὐσχημοσύνη,美丽;好看;雅观;吸引;可爱
εὐσχημόνως,端正地;正派地;规规矩矩地
εὐτραπελία,脏话;粗言秽语;下流的话
εὐτόνως,极力地;有力地;激烈地;强烈地
εὐφημία,赞美;称赞
εὐφορέω,结出许多果子;丰收
εὐφραίνω,使高兴;使快乐;使欢喜
εὐφροσύνη,快乐;欢喜;喜乐
εὐχάριστος,有感谢的心;心存感谢
εὐχή,祷告;祈祷
εὐχαριστέω,感谢;感恩
εὐχαριστία,感谢;感恩
εὐψυχέω,振作精神;鼓起勇气;得到鼓励
εὐωδία,馨香的气味;芬芳的香气
εὐώνυμος,左;左侧;左边
εὑρίσκω,知道某物的位置;寻找;发现;找着;找到
εὔθετος,合适的;相配的;有用的
εὔθυμος,受到鼓励;放心;打起精神
εὔκαιρος,机会;好时机
εὔκοπος,容易;没有困难
εὔνοια,热心;热切;全心全意
εὔσημος,易于理解;容易明白
εὔσπλαγχνος,仁慈的;有怜悯的;富有同情心的
εὔφημος,配受赞美的;值得赞赏的
εὔχομαι,祷告;祈祷;对上帝说话;向上帝祈求
εὔχρηστος,有用的;有益处的;有价值的
εὖ,好的;给人益处的
εὖγε,好的;给人益处的
ζάω,活着;存活;生活
ζέω,火热;充满热情;全身全心地投入
ζήτημα,争论;争辩;辩论
ζήτησις,查出;寻找信息;调查;研究
ζεστός,热的
ζευκτηρία,带子;绳子
ζεῦγος,对;队
ζηλεύω,发热心;专心致志;切切渴慕
ζηλόω,发热心;专心致志;切切渴慕
ζημία,遭受损失;丧失
ζημιόω,遭受损失;受亏损;损失;赔上
ζητέω,尝试了解某物在哪里;寻找;查找;搜索
ζιζάνιον,"毒麦草,稗子"
ζυγός,轭
ζυμόω,使用酵母;发酵
ζωή,生命;性命
ζωγρέω,控制;制伏;制止;被掳去;被抓去
ζωννύω,束上;系上;系紧腰带;在腰间系上一条窄布带(比较 ζώνη “腰带”;6.178);束腰
ζόφος,阴暗;黑暗
ζύμη,面酵
ζώνη,皮带;腰带
ζῆλος,热爱;热切关注;热心
ζῳογονέω,继续活着;存活
ζῳοποιέω,赐生命;带来生命;使活着
ζῷον,牲畜;野兽
θάλασσα,海
θάλπω,照顾
θάμβος,惊讶;惊恐;惊异;差异
θάνατος,死;死去;死亡
θάπτω,埋葬
θάρσος,有自信;鼓起勇气;壮胆;有勇气
θέατρον,戏园;戏院;剧场
θέλημα,意愿;旨意
θέλησις,渴望;想望;希望
θέλω,决心;意图;愿意
θέρμη,热
θέρος,夏天;夏季
θήκη,刀鞘;护套
θήρα,圈套;网罗
θαμβέω,惊讶;吃惊;诧异;惊奇
