# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G1573		lose heart	हिम्मत हारना
G1574	ἐκκεντέω	pierce	भेदना
G1575	ἐκκλάω	break off	तोड़ना
G1576	ἐκκλείω	exclude	निकाल देना
G1577	ἐκκλησία	assembly	कलीसिया
G1578	ἐκκλίνω	turn from	दूर रहना
G1579	ἐκκολυμβάω	swim out	तैरकर निकलना
G1580	ἐκκομίζω	carry out	बाहर ले जाना
G1581	ἐκκόπτω	prevent	काट देना
G1582	ἐκκρεμάννυμι	hang upon	लटका रहना
G1583	ἐκλαλέω	speak out	बता देना
G1584	ἐκλάμπω	shine out	चमकना
G1585	ἐκλανθάνω	forget	भूल जाना
G1586	ἐκλέγω	select	चुनना
G1587	ἐκλείπω	fail	विफल होना
G1588	ἐκλεκτός	select	चुना हुआ
G1589	ἐκλογή	selecting	चुनाव
G0159	αἴτιος	causer	कारण
G1590	ἐκλύω	faint	कमजोर होना
G1591	ἐκμάσσω	wipe off	पोंछना
G1592	ἐκμυκτηρίζω	ridicule	उपहास करना
G1593	ἐκνεύω	withdraw	हट जाना
G1594	ἐκνήφω	wake up	जाग जाना
G1595	ἑκούσιος	voluntary	स्वैच्छिक
G1596	ἑκουσίως	voluntarily	स्वेच्छा से
G1597	ἔκπαλαι	of old	प्राचीन काल से
G1598	ἐκπειράζω	test	परीक्षा करना
G1599	ἐκπέμπω	send away	भेज देना
G0016	ἀγαθοποιΐα	doing good	भलाई करना
G0160	αἰφνίδιος	sudden	अचानक
G1600	ἐκπετάννυμι	extend	फैलाना
G1601	ἐκπίπτω	fall out	गिर जाना
G1602	ἐκπλέω	sail out	नाव से निकलना
G1603	ἐκπληρόω	fulfill	पूरा करना
G1604	ἐκπλήρωσις	fulfillment	पूर्ति
G1605	ἐκπλήσσω	be astonished	चकित होना
G1606	ἐκπνέω	expire	प्राण निकलना
G1607	ἐκπορεύομαι	depart	निकल जाना
G1608	ἐκπορνεύω	fornicate	व्यभिचार करना
G1609	ἐκπτύω	spit out	थूक देना
G0161	αἰχμαλωσία	captivity	बंधुआई
G1610	ἐκριζόω	uproot	उखाड़ना
G1611	ἔκστασις	amazement	बेहोशी
G1612	ἐκστρέφω	be warped	विकृत होना
G1613	ἐκταράσσω	disturb greatly	बुरी तरह व्यथित करना
G1614	ἐκτείνω	stretch out	फैलाना
G1615	ἐκτελέω	finish up	पूरा करना
G1616	ἐκτένεια	earnestness	तत्परता
G1617	ἐκτένεια	earnestly	तत्परतापूर्वक
G1618	ἐκτενής	fervent	तीव्र
G1619	ἐκτενῶς	fervently	तीव्रतापूर्वक
G0162	αἰχμαλωτεύω	take captive	बंदी बनाना
G1620	ἐκτίθημι	explain	समझाना
G1621	ἐκτινάσσω	shake out	झाड़ना
G1622	ἐκτός	outside	बाहर
G1623	ἕκτος	sixth	छठा
G1624	ἐκτρέπω	turn	मुड़ना
G1625	ἐκτρέφω	nourish	पालन-पोषण करना
G1626	ἔκτρωμα	untimely birth	समय से पहले जन्मा बालक
G1627	ἐκφέρω	bring	निकालना
G1628	ἐκφεύγω	escape	भाग निकलना
G1629	ἐκφοβέω	terrify	भय से त्रस्त करना
G0163	αἰχμαλωτίζω	capture	बंदी बनाना
G1630	ἔκφοβος	terrified	भयभीत
G1631	ἐκφύω	put out	निकालना
G1632	ἐκχέω	pour out	बहाना
G1633	ἐκχωρέω	go out	निकल जाना
G1634	ἐκψύχω	expire	दम निकलना
G1635	ἑκών	voluntarily	स्वेच्छा से
G1636	ἐλαία	olive tree	जैतून का पेड़
G1637	ἔλαιον	olive oil	जैतून का तेल
G1638	ἐλαιών	Olivet	जैतून पर्वत
G1639	Ἐλαμείτης	Elamite	एलामी
G0164	αἰχμάλωτος	captive	बंदी
G1640	ἐλάσσων	lesser	छोटा
G1641	ἐλαττονέω	have little	कम होना
G1642	ἐλαττόω	make less	कम करना
G1643	ἐλαύνω	drive	चलाना
G1644	ἐλαφρία	lightness	हल्कापन
G1645	ἐλαφρός	light	हल्का
G1646	ἐλάχιστος	least	सबसे छोटा
G1647	ἐλαχιστότερος	least	न्यूनतम
G1648	Ἐλεάζαρ	Eleazar	एलिएजर
G1649	ἔλεγξις	rebuke	निंदा
G0165	αἰών	age	युग
G1650	ἐλεγμός	rebuke	निंदा
G1651	ἐλέγχω	rebuke	निंदा करना
G1652	ἐλεεινός	pitiful	दयनीय
G1653	ἐλεέω	have mercy	दया करना
G1654	ἐλεημοσύνη	charity	दान
G1655	ἐλεήμων	merciful	दयालु
G1656	ἔλεος	mercy	दया
G1657	ἐλευθερία	freedom	स्वतंत्रता
G1658	ἐλεύθερος	free	स्वतंत्र
G1659	ἐλευθερόω	set free	मुक्त करना
G0166	αἰώνιος	eternal	अनंत
G1660	ἔλευσις	coming	आगमन
G1661	ἐλεφάντινος	made of ivory	हाथीदांत का
G1662	Ἐλιακείμ	Eliakim	एलियाकीम
G1663	Ἐλιέζερ	Eliezer	एलिएजर
G1664	Ἐλιούδ	Eliud	एलिउद
G1665	Ἐλεισάβετ	Elizabeth	एलिशबेथ
G1666	Ἐλισαῖος	Elisha	एलिशा
G1667	ἑλίσσω	roll up	लपेटना
G1668	ἕλκος	sore	घाव
G1669	ἑλκόω	have	जर्जर
G0167	ἀκαθαρσία	impurity	अशुद्धता
G1670	ἑλκύω	draw	खींचना
G1671	Ἑλλάς	Greece	यूनान
G1672	Ἕλλην	Greek, Gentile	यूनानी
G1673	Ἑλληνικός	Greek	यूनानी
G1674	Ἑλληνίς	Gentile	यूनानी
G1675	Ἑλληνιστής	Hellenist	हेलेनिस्ट
G1676	Ἑλληνιστί	Greek	यूनानी
G1677	ἐλλογάω	charge	गिनना
G1678	Ἐλμαδάμ	Elmadam	एलमादम
G1679	ἐλπίζω	hope	आशा करना
G0168		uncleanness	अशुद्धता
G1680	ἐλπίς	hope	आशा
G1681	Ἐλύμας	Elymas	एलुमास
G1682	ἐλωῒ	Eloi	एलोई
G1683	ἐμαυτοῦ	myself	अपना
G1684	ἐμβαίνω	climb	चढ़ना
G1685	ἐμβάλλω	throw in	डालना
G1686	ἐμβάπτω	dip in	डुबोना
G1687	ἐμβατεύω	investigate	खोज करना
G1688	ἐμβιβάζω	put on board	चढ़ाना
G1689	ἐμβλέπω	look into	देखना
G0169	ἀκάθαρτος	unclean	अशुद्ध
G1690	ἐμβριμάομαι	be agitated	क्रोधित होना
G1691		me	मुझे
G1692	ἐμέω	vomit	उल्टी करना
G1693	ἐμμαίνομαι	be enraged	क्रूर होना
G1694	Ἐμμανουήλ	Immanuel	इम्मानुएल
G1695	Ἐμμαοῦς	Emmaus	अम्माउस
G1696	ἐμμένω	abide in	बने रहना
G1697	Ἑμμώρ	Hamor	हमोर
G1698		I	मुझे
G1699	ἐμός	mine	मेरा
G0017	ἀγαθοποιός	doing good	भलाई करने वाला
G0170	ἀκαιρέομαι	lack opportunity	अवसर की कमी होना
G1700	ἐμπαιγμονή	of me	उपहास
G1701	ἐμπαιγμός	jeering	ठट्ठा
G1702	ἐμπαίζω	mock	मज़ाक करना
G1703	ἐμπαίκτης	mocker	ठठ्ठेबाज़
G1704	ἐνπεριπατέω	walk in	चलना
G1705	ἐμπίπλημι	fill up	भरना
G1706	ἐμπίπτω	fall into	पड़ना
G1707	ἐμπλέκω	entangle	उलझाना
G1708	ἐμπλοκή	braiding	बुनाई
G1709	ἐμπνέω	breath into	श्वास देना
G0171	ἀκαίρως	unseasonably	असमय
G1710	ἐμπορεύομαι	traffic in	व्यापार करना
G1711	ἐμπορία	trade	व्यापार
G1712	ἐμπόριον	marketplace	बाज़ार
G1713	ἔμπορος	trader	व्यापारी
G1714	ἐμπίμπρημι	burn	जलाना
G1715	ἔμπροσθεν	before	सामने
G1716	ἐμπτύω	spit on	थूकना
G1717	ἐμφανής	revealed	प्रकट
G1718	ἐμφανίζω	show	प्रकट करना
G1719	ἔμφοβος	afraid	भयभीत
G0172	ἄκακος	innocent	निर्दोष
G1720	ἐμφυσάω	breathe into	फूंकना
G1721	ἔμφυτος	implanted	रोपित
G1722	ἐν	in	में
G1723	ἐναγκαλίζομαι	embrace	गले लगाना
G1724	ἐνάλιος	marine	जलीय
G1725	ἔναντι	before	सामने
G1726	ἐναντίον	in front of	सामने
G1727	ἐναντίος	hostile	विरोधी
G1728	ἐνάρχομαι	begin	शुरू करना
G1729	ἐνδεής	impoverished	रिक्त
G0173	ἄκανθα	thorn	कांटा
G1730	ἔνδειγμα	evidence	प्रमाण
G1731	ἐνδείκνυμι	show	प्रदर्शित करना
G1732	ἔνδειξις	demonstration	प्रदर्शन
G1733	ἕνδεκα	eleven	ग्यारह
G1734	ἑνδέκατος	eleventh	ग्यारहवां
G1735	ἐνδέχομαι	be possible	संभव होना
G1736	ἐνδημέω	be home	घर में रहना
G1737	ἐνδιδύσκω	dress	पहनना
G1738	ἔνδικος	just	न्यायसंगत
G1739	ἐνδώμησις	material	निर्माण
G0174	ἀκάνθινος	thorny	कांटेदार
G1740	ἔνδοξάζω	be glorified	महिमान्वित होना
G1741	ἔνδοξος	honored	सम्मानित
G1742	ἔνδυμα	clothing	कपड़ा
G1743	ἐνδυναμόω	strengthen	शक्तिशाली करना
G1744	ἐνδύνω	sneak	घुसपैठ करना
G1745	ἔνδυσις	wearing	वस्त्र धारण
G1746	ἐνδύω	put on	पहनना
G1747	ἐνέδρα	plot	घात
G1748	ἐνεδρεύω	ambush	प्रतीक्षा में रहना
G1749		hinderance	बाधा
G0175	ἄκαρπος	unfruitful	निष्फल
G1750	ἐνειλέω	enwrap	लपेटना
G1751	ἔνειμι	be in	अंदर होना
G1752	ἕνεκεν	because of	कारण से
G1753	ἐνέργεια	active energy	कार्य
G1754	ἐνεργέω	be active	कार्य करना
G1755	ἐνέργημα	working	कार्य
G1756	ἐνεργής	effective	प्रभावी
G1757	ἐνευλογέω	be blessed	आशीर्वाद पाना
G1758	ἐνέχω	oppose	दबाव डालना
G1759	ἐνθάδε	in	यहाँ
G0176	ἀκατάγνωστος	beyond reproach	निर्दोष
G1760	ἐνθυμέομαι	reflect on	विचार करना
G1761	ἐνθύμησις	reflection	विचार
G1762	ἔνι	there is	है
G1763	ἐνιαυτός	year	वर्ष
G1764	ἐνίστημι	be present	उपस्थित होना
G1765	ἐνισχύω	strengthen	शक्तिशाली करना
G1766	ἔνατος	ninth (hour)	नौवाँ
G1767	ἐννέα	nine	नौ
G1768		ninety	नब्बे
G1769	ἐνέος	speechless	मूक
G0177	ἀκατακάλυπτος	uncovered	अनावृत
G1770	ἐννεύω	signify	संकेत करना
G1771	ἔννοια	thought	विचार
G1772	ἔννομος	under law	विधिसम्मत
G1773	ἔννυχα	at night	रात को
G1774	ἐνοικέω	dwell in	निवास करना
G1775	ἑνότης	unity	एकता
G1776	ἐνοχλέω	trouble	परेशान करना
G1777	ἔνοχος	liable for	दोषी
G1778	ἔνταλμα	precept	आज्ञा
G1779	ἐνταφιάζω	prepare burial	दफनाना
G0178	ἀκατάκριτος	uncondemned	बिना सजा के
G1780	ἐνταφιασμός	burial	दफन
G1781	ἐντέλλω	order	आदेश देना
