# source=tw (human-translated Translation-Words article titles) + llm (remainder); anchored on the original lemma
strong	lemma_ref	en_ref	gloss
G1133	γυναικάριον	weak-willed woman	wanita lemah
G1134	γυναικεῖος	feminine	kewanitaan
G1135	γυνή	bride, bridal	Mempelai perempuan
G1136	Γώγ	Gog	Gog
G1137	γωνία	cornerstone	batu penjuru
G1138	Δαυείδ	David	Daud
G1139	δαιμονίζομαι	demon-possessed	kerasukan-setan
G1140	δαιμόνιον	demon, evil spirit, unclean spirit	setan, roh jahat, roh najis
G1141	δαιμονιώδης	demon, evil spirit, unclean spirit	setan, roh jahat, roh najis
G1142	δαίμων	demon, evil spirit, unclean spirit	setan, roh jahat, roh najis
G1143	δάκνω	bite	menggigit
G1144	δάκρυον	teardrop	air mata
G1145	δακρύω	weep	menangis
G1146	δακτύλιος	ring	cincin
G1147	δάκτυλος	finger	jari
G1148	Δαλμανουθά	Dalmanutha	Dalmanutka
G1149	Δαλματία	Dalmatia	Dalmatia
G1150	δαμάζω	tame	menjinakkan
G1151	δάμαλις	heifer	lembu betina
G1152	Δάμαρις	Damaris	Damaris
G1153	Δαμασκηνός	Damascus	Damaskena
G1154	Δαμασκός	Damascus	Damsyik, Damaskus
G1155	δανίζω	lend	meminjamkan
G1156	δάνιον	debt	utang
G1157	δανιστής	moneylender	pemberi pinjaman
G1158	Δανιήλ	Daniel	Daniel
G1159	δαπανάω	spend	menghabiskan
G1160	δαπάνη	cost	pengeluaran
G1161	δέ	then	dan
G1162	δέησις	pray, prayer	berdoa, doa, pendoa, didoakan
G1163	δέω	be necessary	harus
G1164	δεῖγμα	example	contoh
G1165	δειγματίζω	disgrace	mengaibkan
G1166	δεικνύω	show	menunjukkan
G1167	δειλία	fear, afraid, frighten	takut, kuatir, ketakutan
G1168	δειλιάω	fear, afraid, frighten	takut, kuatir, ketakutan
G1169	δειλός	fear, afraid, frighten	takut, kuatir, ketakutan
G1170	δεῖνα	certain one	si fulan
G1171	δεινῶς	terribly	sangat
G1172	δειπνέω	dine	makan malam
G1173	δεῖπνον	feast, feasting	pesta
G1174	δεισιδαιμονέστερος	religious	religius
G1175	δεισιδαιμονία	religion	keagamaan
G1176	δέκα	ten	sepuluh
G1177	δεκαοκτώ	twelve	delapan belas
G1178	δεκαπέντε	fifteen	lima belas
G1179	Δεκάπολις	Decapolis	Dekapoli
G1180	δεκατέσσαρες	fourteen	empat belas
G1181		tenth	sepersepuluh
G1182	δέκατος	tenth, tithe	sepersepuluh, persepuluhan, berzakat, perpuluhan
G1183	δεκατόω	tenth, tithe	sepersepuluh, persepuluhan, berzakat, perpuluhan
G1184	δεκτός	favor, favorable, favoritism	berkenan, perkenan, menyenangkan, pilih kasih
G1185	δελεάζω	entice	menggoda
G1186	δένδρον	tree	pohon
G1187	δεξιολάβος	slinger	pemanah
G1188	δεξιός	right	kanan
G1189	δέος	awe, awesome	perasaan kagum, mengagumkan
G1190	Δερβαῖος	Derbe	Derbe
G1191	Δέρβη	Derbe	Derbe
G1192	δέρμα	leather	kulit
G1193	δερμάτινος	made of leather	dari kulit
G1194	δέρω	beat up	memukul
G1195	δεσμεύω	bind, bond, bound	mengikat, terikat, ikatan
G1196		shackle	membelenggu
G1197	δέσμη	bundle	ikat
G1198	δέσμιος	bind, bond, bound	mengikat, terikat, ikatan
G1199	δεσμός	bind, bond, bound	mengikat, terikat, ikatan
G1200	δεσμοφύλαξ	jailer	sipir
G1201	δεσμωτήριον	prison	penjara
G1202	δεσμώτης	prisoner	narapidana
G1203	δεσπότης	lord, Lord, master, sir	Tuhan, majikkan, tuan, penguasa
G1204	δεῦρο	come	datang
G1205	δεῦτε	come	datang
G1206	δευτεραῖος	next day	keesokan harinya
G1207	δεύτερον	second-first	pertama-kedua
G1208	δεύτερος	secondly	kedua
G1209	δέχομαι	receive, welcome, taken up, acceptance	menerima, diterima, penerima
G1210	δέω	bind, bond, bound	mengikat, terikat, ikatan
G1211	δή	so	maka
G1212	δῆλος	Urim	jelas
G1213	δηλόω	declare, proclaim, announce	pernyataan, menyatakan
G1214	Δημᾶς	Demas	Demas
G1215	δημηγορέω	give a speech	berpidato
G1216	Δημήτριος	Demetrius	Demetrius
G1217	δημιουργός	builder	perancang
G1218	δῆμος	people	rakyat
G1219	δημόσιος	public	umum
G1220	δηνάριον	denarius	denar
G1221	δηνάριον	whatever	apapun
G1222	δήπου	surely	tentu
G1223	διά	through	melalui
G1224	διαβαίνω	cross	menyeberang
G1225	διαβάλλω	accuse	menuduh
G1226	διαβεβαιόομαι	insist	bersikeras
G1227	διαβλέπω	see clearly	melihat jelas
G1228	διάβολος	Satan, devil, evil one	Setan, iblis, yang jahat
G1229	διαγγέλλω	declare, proclaim, announce	pernyataan, menyatakan
G1230	διαγίνομαι	pass	berlalu
G1231	διαγινώσκω	decide	memutuskan
G1232		report	mengumumkan
G1233	διάγνωσις	decision	keputusan
G1234	διαγογγύζω	murmur	bersungut-sungut
G1235	διαγρηγορέω	wake	terjaga
G1236	διάγω	live	menjalani
G1237	διαδέχομαι	receive in turn	menerima berturut-turut
G1238	διάδημα	crown, crowned	mahkota, memahkotai, dimahkotai
G1239	διαδίδωμι	distribute	membagikan
G1240	διάδοχος	successor	pengganti
G1241	διαζώννυμι	gird, girded, wrapped around, tied up	melilitkan, diikat
G1242	διαθήκη	covenant	perjanjian
G1243	διαίρεσις	variety	ragam
G1244	διαιρέω	distribute	membagi
G1245	διακαθαρίζω	clear out	membersihkan
G1246	διακατελέγχομαι	refute	membantah
G1247	διακονέω	to minister, ministry	melayani, pelayanan
G1248	διακονία	to minister, ministry	melayani, pelayanan
G1249	διάκονος	to minister, ministry	melayani, pelayanan
G1252	διακρίνω	discern, discernment, distinguish	arif, kearifan, membedakan, ketajaman
G1253	διάκρισις	discern, discernment, distinguish	arif, kearifan, membedakan, ketajaman
G1259	διαλλάσσω	reconcile, reconciled, reconciliation	mendamaikan, didamaikan, rekonsiliasi
G1263	διαμαρτύρομαι	testimony, testify, witness, eyewitness	kesaksian, bersaksi, saksi, saksi-saksi
G1271	διάνοια	mind, mindful, remind, reminder	pikiran, terpikir, penuh pemikiran, mengingat
G1281	διαπραγματεύομαι	profit, profits, profited, profitable	keuntungan, keuntungan, menguntungkan, tidak menguntungkan
G1285	διασαφέω	report, reported, tell, reputation	kabar, kabar-kabar, terkabar
G1287	διασκορπίζω	waste, wasted, wasteland, becomes weak	limbah, terbuang, menyia-nyiakan, tanah pembuangan
G1290	διασπορά	disperse, dispersion, scatter, distributed	menyebar, penyebaran
G1294	διαστρέφω	perverse, perversion, pervert, depraved	sesat, secara sesat
G1295	διασῴζω	save, saved, safe, salvation	selamat, menyelamatkan, diselamatkan, keselamatan.
G1296	διαταγή	ordain, ordained, ordination, planned long ago	menahbiskan, menetapkan, ditahbiskan, ketetapan
G1298	διαταράσσω	trouble, disturb, stir up, distress	masalah, kesulitan, bermasalah, pembuat masalah
G1299	διατάσσω	ordain, ordained, ordination, planned long ago	menahbiskan, menetapkan, ditahbiskan, ketetapan
G1311	διαφθείρω	corrupt, corrupted, corruption, incorruptibility	rusak, merusak, perusakan, kerusakan
G1315	διαχλευάζω	mock, mocker, mockery, ridicule	mengejek, diejek, ejekan, pengejek
G1319	διδασκαλία	doctrine, teaching, belief, beliefs	doktrin
G1320	διδάσκαλος	teacher, Teacher	guru, guru-guru, Guru
G1321	διδάσκω	instruct, instruction, instructor	memberi petunjuk, petunjuk, pemberi petunjuk
G1322	διδαχή	doctrine, teaching, belief, beliefs	doktrin
G1324	Δίδυμος	Thomas	Tomas
G1328	διερμηνευτής	interpret, interpretation, interpreter	menafsirkan, ditafsirkan, penafsiran, tafsiran
G1329	διερμηνεύω	interpret, interpretation, interpreter	menafsirkan, ditafsirkan, penafsiran, tafsiran
G1334	διηγέομαι	report, reported, tell, reputation	kabar, kabar-kabar, terkabar
G1342	δίκαιος	righteous, righteousness, unrighteous, unrighteousness	benar, adil, tidak benar, tidak benar
G1343	δικαιοσύνη	righteous, righteousness, unrighteous, unrighteousness	benar, adil, tidak benar, tidak benar
G1344	δικαιόω	just, justice, unjust, injustice	adil, keadilan, tidak adil, dengan tidak adil
G1345	δικαίωμα	ordinance, regulation, requirement, strict law	peraturan
G1347	δικαίωσις	just, justice, unjust, injustice	adil, keadilan, tidak adil, dengan tidak adil
G1348	δικαστής	judge	hakim
G1349	δίκη	just, justice, unjust, injustice	adil, keadilan, tidak adil, dengan tidak adil
G1374	δίψυχος	mind, mindful, remind, reminder	pikiran, terpikir, penuh pemikiran, mengingat
G1375	διωγμός	persecute	dianiaya, penganiayaan
G1376	διώκτης	persecute	dianiaya, penganiayaan
G1377	διώκω	persecute	dianiaya, penganiayaan
G1378	δόγμα	ordinance, regulation, requirement, strict law	peraturan
G1380	δοκέω	good, right, pleasant, better	baik, kebaikan
G1381	δοκιμάζω	test, tested, testing, testing in the fire	ujian, ujian-ujian, menguji
G1383	δοκίμιον	test, tested, testing, testing in the fire	ujian, ujian-ujian, menguji
G1387	δολιόω	deceive, lie, deception, illusion	menipu, mendustakan, penipu, pendusta
G1388	δόλος	deceive, lie, deception, illusion	menipu, mendustakan, penipu, pendusta
G1391	δόξα	glory, glorious, glorify	Mulia, Kemuliaan, Memuliakan
G1392	δοξάζω	glory, glorious, glorify	Mulia, Kemuliaan, Memuliakan
G1396	δουλαγωγέω		memperbudak, dalam belenggu
G1397	δουλεία	servant, serve, maidservant, young man	memperbudak, diperbudak, hamba, budak
G1398	δουλεύω	servant, serve, maidservant, young man	memperbudak, diperbudak, hamba, budak
G1399	δούλη	servant, serve, maidservant, young man	memperbudak, diperbudak, hamba, budak
G1400	δοῦλος	servant, serve, maidservant, young man	memperbudak, diperbudak, hamba, budak
G1401	δοῦλος	servant, serve, maidservant, young man	memperbudak, diperbudak, hamba, budak
G1402	δουλόω		memperbudak, dalam belenggu
G1403	δοχή	banquet	perjamuan
G1411	δύναμις	miracle, wonder, sign	mujizat, keajaiban, tanda
G1413	δυνάστης	rule, reign, ruler, prefect	aturan, peraturan-peraturan, menguasai, penguasa
G1415	δυνατός	might, mighty, mighty works	besar, sangat berkuasa, lebih berkuasa, dengan kuasa
G1419	δυσβάστακτος	hard, harder	keras, lebih sulit, paling sulit, mengeras
G1422	δύσκολος	hard, harder	keras, lebih sulit, paling sulit, mengeras
G1425	δυσφημέω	slander, slanderer, revile, insult	fitnah, difitnah, pemfitnah, memfitnah
G1426	δυσφημία	slander, slanderer, revile, insult	fitnah, difitnah, pemfitnah, memfitnah
G1429	δωδεκάφυλον	twelve tribes of Israel, twelve tribes	dua belas suku Israel, dua belas suku anak-anak Israel, dua belas suku
G1432	δωρεάν	free, freed, freedom, freeman	bebas, kebebasan, kemerdekaan
G1445	Ἑβραῖος	Hebrew	Ibrani
G1446	Ἑβραΐς	Hebrew	Ibrani
G1454	ἔγερσις	resurrection	kebangkitan
G1456	ἐνκαίνια	festival, feast, celebrate	hari raya
G1457	ἐνκαινίζω	dedicate, dedication, established, devoted	mendedikasikan, dedikasi
G1466	ἐγκράτεια	self-control, self-controlled	penguasaan diri, menguasai diri
G1467	ἐνκρατεύομαι	self-control, self-controlled	penguasaan diri, menguasai diri
G1468	ἐγκρατής	self-control, self-controlled	penguasaan diri, menguasai diri
G1472	ἐγχρίω	anoint, anointed, anointing	mengurapi, diurapi
G1478	Ἑζεκίας	Hezekiah	Hizkia
G1481	ἐθνάρχης	govern, governor, proconsul, Tirshatha	memerintah, pemerintah, pemerintah-pemerintah, gubernur
G1482	ἐθνικός	Gentile	Kafir, orang kafir
G1484	ἔθνος	Gentile	Kafir, orang kafir
G1492	οἶδα	know, knew, knowledge, known	mengetahui, pengetahuan, memberitahukan, mengetahui sebelumnya
G1493	εἰδωλεῖον	temple, house, house of God	bait suci
G1495	εἰδωλολατρία	god, false god, goddess, idol	illah, allah palsu, dewa, dewi
G1496	εἰδωλολάτρης	god, false god, goddess, idol	illah, allah palsu, dewa, dewi
G1497	εἴδωλον	god, false god, goddess, idol	illah, allah palsu, dewa, dewi
G1504	εἰκών	image, carved image, cast metal image, figure	patung, patung pahatan, patung ukiran, patung logam tuangan
G1506	εἰλικρινής	pure, purify, purification	suci, menyucikan, penyucian
G1510	εἰμί	Son of God, the Son	Anak Allah, sang Anak, Anak
G1514	εἰρηνεύω	peace, peaceful, peacemaker	damai, kedamaian, pembuat perdamaian
G1515	εἰρήνη	peace, peaceful, peacemaker	damai, kedamaian, pembuat perdamaian
G1516	εἰρηνικός	peace, peaceful, peacemaker	damai, kedamaian, pembuat perdamaian
G1517	εἰρηνοποιέω	peace, peaceful, peacemaker	damai, kedamaian, pembuat perdamaian
G1523	εἰσδέχομαι	receive, welcome, taken up, acceptance	menerima, diterima, penerima
G1543	ἑκατόνταρχος	centurion	perwira
G1544	ἐκβάλλω	cast out, driving out, throw out	mencampakkan, mengusir, membuang
G1555	ἐκδιηγέομαι	declare, proclaim, announce	pernyataan, menyatakan
G1556	ἐκδικέω	avenge, avenger, revenge, vengeance	membalas, pembalas, dibalas, pembalasan
G1557	ἐκδίκησις	avenge, avenger, revenge, vengeance	membalas, pembalas, dibalas, pembalasan
G1558	ἔκδικος	avenge, avenger, revenge, vengeance	membalas, pembalas, dibalas, pembalasan
G1567	ἐκζητέω	seek, search, look for	mencari, dicari, pencarian
G1577	ἐκκλησία	church, Church	jemaat, Gereja
G1586	ἐκλέγω	chosen, choose, chosen people, Chosen One	yang terpilih
G1588	ἐκλεκτός	chosen, choose, chosen people, Chosen One	yang terpilih
G1589	ἐκλογή	chosen, choose, chosen people, Chosen One	yang terpilih
G1598	ἐκπειράζω	test, tested, testing, testing in the fire	ujian, ujian-ujian, menguji
G1603	ἐκπληρόω	fulfill, fulfilled, carried out	menggenapi
G1604	ἐκπλήρωσις	fulfill, fulfilled, carried out	menggenapi
G1608	ἐκπορνεύω	sexual immorality, immorality, immoral, fornication	tidak bermoral, percabulan
G1609	ἐκπτύω	reject, rejected, rejection	menolak, ditolak, penolakan
G1612	ἐκστρέφω	perverse, perversion, pervert, depraved	sesat, secara sesat
G1613	ἐκταράσσω	trouble, disturb, stir up, distress	masalah, kesulitan, bermasalah, pembuat masalah
G1630	ἔκφοβος	fear, afraid, frighten	takut, kuatir, ketakutan
G1636	ἐλαία	olive	zaitun
G1637	ἔλαιον	oil	minyak
G1638	ἐλαιών	olive	zaitun
G1639	Ἐλαμείτης	Elam, Elamites	Elam, orang-orang Elam
G1648	Ἐλεάζαρ	Eleazar	Eleazar
G1649	ἔλεγξις	rebuke, reprove	menegur, teguran, ditegur
G1651	ἐλέγχω	rebuke, reprove	menegur, teguran, ditegur
G1653	ἐλεέω	mercy, merciful	kemurahan hati, bermurah hati
G1654	ἐλεημοσύνη	alms	sedekah
G1655	ἐλεήμων	mercy, merciful	kemurahan hati, bermurah hati
G1656	ἔλεος	mercy, merciful	kemurahan hati, bermurah hati
G1657	ἐλευθερία	free, freed, freedom, freeman	bebas, kebebasan, kemerdekaan
G1658	ἐλεύθερος	free, freed, freedom, freeman	bebas, kebebasan, kemerdekaan
G1659	ἐλευθερόω	free, freed, freedom, freeman	bebas, kebebasan, kemerdekaan
G1662	Ἐλιακείμ	Eliakim	Elyakim
G1665	Ἐλεισάβετ	Elizabeth	Elisabet
G1666	Ἐλισαῖος	Elisha	Elisa
G1671	Ἑλλάς	Greece, Grecian	Yunani, orang Yunani
G1672	Ἕλλην	Greek, Grecian, Hellenist	Yunani, Orang Yunani
G1673	Ἑλληνικός	Greek, Grecian, Hellenist	Yunani, Orang Yunani
G1674	Ἑλληνίς	Greek, Grecian, Hellenist	Yunani, Orang Yunani
G1675	Ἑλληνιστής	Greek, Grecian, Hellenist	Yunani, Orang Yunani
G1679	ἐλπίζω	hope, hoped	harapan
G1680	ἐλπίς	hope, hoped	harapan
G1701	ἐμπαιγμός	mock, mocker, mockery, ridicule	mengejek, diejek, ejekan, pengejek
G1702	ἐμπαίζω	mock, mocker, mockery, ridicule	mengejek, diejek, ejekan, pengejek
G1703	ἐμπαίκτης	mock, mocker, mockery, ridicule	mengejek, diejek, ejekan, pengejek
G1718	ἐμφανίζω	report, reported, tell, reputation	kabar, kabar-kabar, terkabar
G1719	ἔμφοβος	terror, terrorize, terrify, dread	teror, ketakutan, mengerikan
G1730	ἔνδειγμα	sign, proof, reminder	tanda, bukti, pengingat
G1732	ἔνδειξις	sign, proof, reminder	tanda, bukti, pengingat
G1738	ἔνδικος	just, justice, unjust, injustice	adil, keadilan, tidak adil, dengan tidak adil
G1740	ἔνδοξάζω	glory, glorious, glorify	Mulia, Kemuliaan, Memuliakan
G1741	ἔνδοξος	glory, glorious, glorify	Mulia, Kemuliaan, Memuliakan
G1748	ἐνεδρεύω	watch, guard, take heed, beware	menonton, mengawasi, menyaksikan, penjaga
G1757	ἐνευλογέω	bless, blessed, blessing	memberkati, diberkati, berkat-berkat
G1763	ἐνιαυτός	year	tahun, tahun-tahun
G1771	ἔννοια	mind, mindful, remind, reminder	pikiran, terpikir, penuh pemikiran, mengingat
G1772	ἔννομος	law, principle	hukum, kaidah, pemberi hukum, pelanggar hukum
G1774	ἐνορκίζω	exhort, exhortation	menasihati, nasihat
G1776	ἐνοχλέω	trouble, disturb, stir up, distress	masalah, kesulitan, bermasalah, pembuat masalah
G1777	ἔνοχος	guilt, guilty	rasa bersalah, bersalah
G1779	ἐνταφιάζω	bury, buried, burial	Menguburkan, dikuburkan, pemakaman
G1780	ἐνταφιασμός	bury, buried, burial	Menguburkan, dikuburkan, pemakaman
G1781	ἐντέλλω	instruct, instruction, instructor	memberi petunjuk, petunjuk, pemberi petunjuk
G1783	ἔντευξις	pray, prayer	berdoa, doa, pendoa, didoakan
G1784	ἔντιμος	honor	Hormat, Menghormati
G1785	ἐντολή	instruct, instruction, instructor	memberi petunjuk, petunjuk, pemberi petunjuk
G1788	ἐντρέπω	shame, ashamed, disgrace, humiliate	malu, memalukan, merasa malu, dipermalukan
G1790	ἔντρομος	tremble, stagger, shake, shaken	gemetar, gemetaran, bergetar, berguncang
G1791	ἐντροπή	shame, ashamed, disgrace, humiliate	malu, memalukan, merasa malu, dipermalukan
G1793	ἐντυγχάνω	intercede, intercession	perantara, perantaraan
G1797	ἐνυπνιάζομαι	dream	mimpi
G1798	ἐνύπνιον	dream	mimpi
G1802	Ἑνώχ	Enoch	Henokh
G1804	ἐξαγγέλλω	preach, preaching, preacher, proclaim	berkhotbah, diberitakan, berkhotbah, pengkhotbah
G1805	ἐξαγοράζω	redeem, redeemer, redemption	menebus, penebusan, penebus
