# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
# down-payment: high-confidence marquee + key-term gaps (curated via Claude); the
# resumable build_llm_glosses.py run fills the remaining ~10k codes (skips these).
strong	lemma_ref	en_ref	gloss
G2030	ἐπόπτης	eyewitness	testigo
G20300		avenge	venganza
G20301		searcher out	investigador
G20303		oppression	opresión
G20304		elision	presión
G20305		adorn	adornar
G20306		very bright	resplandeciente
G20307		sudden development	resplandor
G20308		purify	purificar
G20309		peel	pelar
G2031	ἔπος	word	palabra
G20310		sift	cribar
G20311		accountant	contador
G20312		reckoning	cálculo
G20313		dismember	desmiembrar
G20314		mock	burlarse
G20315		gaping	abrir
G20316		squeeze	apretar
G20317		corrupt	corromper
G20318		rooter out, destroyer	destructor
G20319		escape	escapar
G2032	ἐπουράνιος	heavenly	celestial
G20320		break the vertebrae	quebrantar
G20321		hiss loudly	silbar
G20322		shun	evitar
G20323		warm	calentar
G20324		produce	producir
G20325		escape	escape
G20326		gaze	mirar
G20327		be angry	irritar
G20328		diminish	disminuir
G20329		have pity	compadecer
G20330		giving alms	caritativo
G20331		one must come	venir
G20332		commander of a squadron of sixteen elephants	comandante
G20333		taking root	arraigo
G20334		maddened by	enloquecido
G20335		instrument for practice	práctica
G20336		speak openly	hablar
G20337		be experienced in, have knowledge of	experimentado
G20338		be filled with	llenar
G20339		trammelling	trabante
G2034	ἑπτάκις	seven times	siete veces
G20340		besiege	sitiar
G20341		vehement	violento
G20342		fastened with a brooch upon the shoulder	afianzar
G20343		wear	llevar
G20344		explanation	declaración
G20345		confuse	confundir
G20346		instil	infundir
G20347		impress	sellar
G20348		concordant	armonioso
G20349		stare	mirar fijamente
G2035	ἑπτακισχίλιοι	seven thousand	siete mil
G20350		informer, complainant	denunciante
G20351		be persistently afflicted	afligirse
G20352		persevere	perseverar
G20353		the best of his ability	posibilidad
G20354		sodomize	violar
G20355		impregnate	impregnar
G20356		stomach	estómago
G20357		trade with one in	comerciar
G20358		be brought into subjection	someterse
G20359		idle	holgazanear
G20360		of age, in the prime of manhood	adulto
G20361		sonorous	sonoro
G20362		valid	válido
G20363		crumble into liquid	desmoronar
G20364		sacrifice	ofrecer sacrificio
G20365		live amongst	habitar
G20367		signal, wave of the hand	seña
G20368		make oneself a nest on	anidar
G20369		jostle	empujar
G20370		encamp	acampar
G20371		be held in honour	honrarse
G20372		shaking	sacudida
G20373		collide with	chocar
G20374		inwards, entrails	entrañas
G20375		inner	interior
G20376		records	registro
G20377		play the hypocrite	fingir
G20378		be made subject	someterse
G20379		exalt, excite	exaltar
G20380		nephew	sobrino
G20381		change utterly	transformar
G20382		be estranged	extrañarse
G20383		discharge	envío
G20384		loose-jointed	desarticulado
G20385		dislocate	desencajar
G20386		dishonour utterly	deshonrar
G20387		squander	derrochar
G20388		grow out of	originarse
G20389		leave	salida
G20390		propitiate	propiciar
G20391		show rejoicing	regocijarse
G20392		civilize	civilizar
G20393		stupes	estupefacción
G20394		equate	equiparar
G20395		divert	distraer
G20396		depart	partir
G20397		destruction	destrucción
G20398		pour like rain	llover
G20399		swear, make affidavit	jurar
G0204	ἀκρογωνιαῖος	cornerstone	angular
G20400		dispise	despreciar
G20401		above all	eminente
G20402		wake	despertar
G20403		elevate	elevar
G20404		outermost	extremo
G20405		festival, holiday	festividad
G20406		begging	mendicidad
G20407		be obeyed	obediente
G20408		painful	penoso
G20409		make manly	virilizar
G20410		fuller statement	recapitulación
G20411		enroll	alistar
G20412		irrigate	regar
G20413		help	socorrer
G20414		haughty	altivo
G20415		pant	jadear
G20416		roll	rodar
G20418		break besides	romper
G20419		lie down	acostarse
G20420		renew	renovar
G20421		stalk	tallo
G20422		glean	espigar
G20423		against	soplar
G20424		be moved	moverse
G20425		appellatio, appeal	apelación
G20426		porous, spongy	poroso
G20427		lighten	aligerar
G20428		tempering	templanza
G20429		decretum	decreto
G2043	ἐρείδω	immobilise	encallar
G20430		bent over, crooked	encorvado
G20431		be said of . .	decirse
G20432		shave	afeitar
G20433		forget	olvidar
G20435		be troubled at	afligirse
G20436		in combination	mezclado
G20437		enumerate	enumerar
G20438		be at the middle	estar en medio
G20439		extending	largo
G20440		respect of persons	parcialidad
G20441		with toil	penoso
G20442		superabound	sobreabundar
G20443		plagues	plaga
G20444		covered with wool, woolly	lanudo
G20445		glean grapes off	rebuscar
G20446		comparable	comparable
G20447		stoppage	detención
G20448		appropriate	apoderarse
G20449		right of cutting	derecho de corte
G2045	ἐραυνάω	look for	escudriñar
G20450		minimise	menospreciar
G20451		plant	plantar
G20452		sing	cantar
G20453		excite	excitar
G20454		be wroth at	enojarse
G20455		mother of seven children	madre de siete
G20456		sevenfold	séptuplo
G20457		seven-towered	septitorreado
G20458		indulge in petty intrigue	intrigar
G20459		dispute	contencioso
G2046		say	decir
G20460		blight	tizón
G20461		blush	sonrojarse
G20462		red	rojez
G20463		devour	devorar
G20464		[hudot ]ōšen	esencia
G20465		in extreme old age	ancianidad
G20466		be deaf of one ear	sordera
G20467		rūgio	majestuoso
G20468		affable, courteous	afable
G20469		bodily strength and health	vigor
G20470		witty	ingenioso
G20471		easily appeased, placable	aplacable
G20472		fortunate	afortunado
G20473		ease, facility	facilidad
G20474		behave orderly	ordenarse
G20475		bless	bendecir
G20476		honourably	honrosamente
G20477		well-cooked	cocido
G20478		ready obedience	obediencia
G20479		of bright purple colour	púrpura
G20480		in weight	equilibrio
G20481		fusibility	fusibilidad
G20482		pleasant	agradable
G20483		mission of thanks	acción de gracias
G20484		gymnasium	gimnasio
G20485		perjury	perjurio
G20486		contemptible	despreciable
G20487		yesterday	ayer
G20488		yoke together	uncir
G20489		life	vida
G2049	ἐρημόω	lay waste	asolar
G20490		life	vivir
G20491		one taken alive	cautivo
G20492		seams	costura
G20493		true to life	viviente
G20494		flagship	capitana
G20495		govenor	gobernador
G20496		command	mando
G20497		with joy, gladly	alegremente
G20498		comedy of manners	representar
G20499		ferment	fermentar
G0205	ἀκροθίνιον	fine spoils	botín
G20500		nictilopa	miope
G20501		half-green	medio verde
G20502		half-dead	moribundo
G20503		half-hopeful	desconfiado
G20504		half time	media hora
G20505		half-set	semicompleto
G20507		look!	mira
G20508		first stomach	panza
G20509		inspect the liver for soothsaying	hepatoscopia
G20510		gentleness	mansedumbre
G20511		sounding	resonante
G20512		founded by God	divino
G20513		reaping-hook	hoz
G20514		feeding upon	festín
G20515		destruction	rotura
G20516		be a devotee	practicar
G20517		be initiated, consecrated	consagrado
G20518		well-pleasing, delightful	agradable
G20519		armed with such a shield	escudero
G2052	ἐριθεία	rivalry	rivalidad
G20521		arming with breastplates	armadura
G20522		separately written	privado
G20523		relationship	particular
G20524		sanctuary	templo
G20525		templecourtesans	sacerdotisa
G20526		sacrilege	sacrilegio
G20527		singer in the temple	cantor
G20528		of holy, pious soul	piadoso
G20529		consecrated object, offering	consagración
G20530		suppliant	suplicante
G20531		burlesque tragedy	parodia
G20532		placable	aplacable
G20533		propitiator	propiciador
G20534		gracious	propicio
G20535		piece of timber used instead of a bond-stone	viga
G20536		like a star, bright as a star	estelar
G20537		speak as an equal	hablar
G20538		be equivalent	equivaler
G20539		equal	equivalente
G20540		equitable citizen	ciudadano
G20541		strength	fuerza
G20542		on the whole	totalmente
G20543		purify	purificar
G20544		cleansing	purificación
G20545		one by one, one after anther	uno
G20546		invention	invención
G20547		leader	líder
G20548		settle	establecer
G20549		establish	constituir
G20550		novelty	novedad
G20551		bad habit	vicio
G20552		perversely	perversamente
G20553		misdeeds	maldad
G20554		furnace	horno
G20555		hole in the roof for the smoke to pass through	tragaluz
G20556		coach-builder	carpintero
G20557		resolutely	resueltamente
G20558		strength of spirit	firmeza
G20559		overload	sobrecargar
G2056	ἔριφος	goat	cabrito
G20560		descent	descenso
G20561		murmur against	murmurar
G20562		subdue	someter
G20563		consume	consumir
G20564		repeat	atar
G20565		make wet	empapar
G20566		lack	carecer
G20567		cryptoporticus	galería
G20568		precious	cerrado
G20569		flowing down	derramado
G20570		one must talk against	difamar
G20571		placate	apaciguar
G20572		distribution	distribución
G20573		spend in eating, waste	disipar
G20574		protect	proteger
G20575		one must despise	despreciar
G20576		involved in	implicado
G20577		slander, calumny	calumnia
G20578		despise	despreciar
G20579		establish	establecer
G20580		over against, right opposite	enfrente
G20581		very eager	ansioso
G20582		bow down upon	inclinarse
G20583		dīrīmat	escudriñar
G20584		hit exactly	golpear
G20586		applaud	aplaudir
G20587		let down	descender
G20588		afflict grievously	afligir
G20590		feel compassion	compadecer
G20591		hidden	oculto
G20592		overtake	alcanzar
G20593		lowest	más bajo
G20594		inflammatory humours	cáustico
G20595		kiln	horno
G20596		shorn	rapado
G20597		by way of command	ordenadamente
G20598		vacant space	vacío
G20599		be vain-glorious	vanagloriarse
G0206	ἄκρον	end	extremo
G20600		combs	peines
G20601		moving things	movimiento
G20602		part of a torsion-engine shaped like an ivy-leaf	hoja
G20603		furtim	furtivamente
G20604		name, appellation	nombre
G20605		inheritance	herencia
G20606		one must call	llamable
G20607		scratch	rasguño
G20608		interior	interior
G20609		shortage of cash	vacío
G20610		derided	mofa
G20611		bake	hornear
G20612		salve	ungüento
G20613		slit-nosed	mutilado
G20615		filling the world	lleno
G20616		holding firm, steadying	firmeza
G20617		lurking-place	escondite
G20618		sphere, globe	círculo
G20619		of Cycnus	cigno
G2062	ἑρπετόν	reptile	reptil
G20620		small cup	copita
G20621		shameless fly	mosca
G20622		prey	presa
G20623		pregnancy	preñez
G20624		measure of corn	medida
G20625		possession, control	dominio
G20626		membrum virile	miembro
G20627		cōnōpēum	dosel
G20628		female garment	prenda
G20629		shining	brillo
G20630		poll-tax	censo
G20631		swaggerer	fanfarrón
G20632		stone hewn from a quarry	piedra
G20633		plunder	saquear
G20634		secretly	secretamente
G20635		like a lion	leonado
G20636		rind, shell, husk	corteza
G20637		giving birth	parto
G20638		be mixed with frankincense	perfumar
G20639		struck with stones, stoned	apedreado
G20640		desert	desertar
G20641		entreaty	súplica
G20642		pestilent condition	pestilencia
G20643		give birth	parir
G20644		defiled with gore	ensangrentado
G20645		economy	economía
G20646		redeemable	rescatable
G20647		rob	robar
G20648		migdol	torre
G20649		cooking	culinario
G20650		skilled in magic	mágico
G20651		cooking	cocina
G20652		falling off of the eyelashes	alopecia
G20653		be bald	quedar calvo
G20654		íš mādhón	vino
G20655		amalgam	mezcla
G20656		long living	longevidad
G20657		length of days	vejez
G20658		long-haired	largo
G20659		farther off	lejano
G20660		persevere	perseverar
G20661		long-lasting	duradero
G20662		calmness of the sea, malacia ac tranquillitas	calma
G20663		be cowardly	cobardía
G20664		softening	suavidad
G20665		mard-khwār	quimera
G20666		policeman	alguacil
G20667		demanding vengeance	vengador
G20668		scourger	azotador
G20669		dicta est	vanidad
G2067		clothing	vestidura
G20670		weak-minded	vano
G20671		talking idly	charlatán
G20672		one must fight	lucha
G20673		large loaf	pan
G20674		exultation	jactancia
G20675		very glorious	glorioso
G20676		long-lived	longevo
G20677		long-ruling	soberano
G20678		magnificent, sumptuous	magnífico
G20679		magnify	engrandecer
G2068	ἐσθίω	eat	comer
G20680		one who does great things	poderoso
G20681		great	grande
G20682		of great strength	fuerte
G20683		be arrogant	soberbia
G20684		romantic, Quixotic	magnánimo
G20685		having a higher denominator	noble
G20686		far and wide, over a vast space	vastedad
G20687		envious	envidioso
G20688		passing lovely	amable
G20689		re-order	reordenar
G20690		fit for interpreting	interpretativo
G20691		remiss, careless	negligente
G20692		regular	ordenado
G20693		stratagem	estratagema
G20694		determine	determinar
G20695		drunkenness	embriaguez
G20696		drunk with cottabus-playing	ebrio
G20697		beam	viga
G20698		of meditations	meditativo
G20699		be gained by practice	practicado
G2070		we are	somos
G20700		balm	bálsamo
G20701		tuneful	melódico
G20702		province	gobernador
G20703		his office	gobierno
G20704		suffering	repartido
G20705		portioned	dividido
G20706		division	división
G20707		begetting men	generador
G20708		occupy a central position	mediar
G20709		noon	mediodía
G2071		will be	seré
G20710		in the midst	central
G20711		be half-way	viajar
G20712		mid	medio
G20713		rent in twain	rasgado
G20714		be transferred, carried away	trasladarse
G20715		change one's way of life	cambiar
G20716		intermix	mezclar
G20717		be got by mining	minado
G20718		having departed	emigrado
G20719		acquire a fresh tendency	reeducar
G20720		refashion	reformar
G20721		certain amount of	cantidad
G20722		travelling through air	viaje
G20723		have one's course changed	desviarse
G20724		transmigration	deportación
G20725		divert	desviar
G20726		one must measure	medir
G20727		isn't it?	¿verdad?
G20728		use of the probe	sondeo
G20729		wrath	ira
G2073	ἑσπέρα	evening	tarde
G20730		be wrathful	airarse
G20731		wrathful man	iracundo
G20732		lest perchance	acaso
G20733		thigh-burnt	muslo
G20734		chew the cud	rumiar
G20735		engineer	ingeniero
G20736		eat abominable food	abominar
G20737		gymnasium named after Mimnermus	gimnasio
G20738		hating virtue	malvado
G20739		half	mitad
G20740		mercenary	mercenario
G20741		guests	hospedería
G20742		hate wickedness	aborrecer
G20743		hatred because of wickedness	aborrecimiento
G20744		with hostile sentiments	hostil
G20745		hating insolence	sobrio
G20746		Mitra	Mitra
G20747		objects of memory	memorable
G20748		remembering God	piadoso
G20749		remembrance of wrongs	rencor
G2075		you are	sois
G20750		commit adultery	adulterar
G20751		adulteress	adúltera
G20752		lead	plomo
G20753		get into dirty quarrels	contender
G20754		apt to make dirty	sucio
G20755		spot, taint	mancha
G20756		lasting one day	efímero
G20757		uniquely	únicamente
G20758		constancy, steadfastness	firmeza
G20759		single, solitary	solitario
G2076		he is	es
G20760		man with ox's head	quimera
G20761		digging with one point	punta
G20762		eating alone	soledad
G20763		eating alone	solitario
G20764		well-formed, shapely	hermoso
G20765		PLond.ined.	cuerno
G20766		suffer	sufrir
G20767		strengthening	fortalecedor
G20768		prating	charlatán
G20769		dry nose	burlarse
G2077		be	ser
G20770		bruised in a mill	molido
G20771		be hardened, cicatrized	endurecerse
G20772		preparation of unguents	perfumería
G20773		prepared unguent	ungüento
G20774		of myrrh	mirrífero
G20775		time out of mind	antigüedad
G20776		myriad	miríada
G20777		anointing	ungüento
G20778		irritation of the skin	sarna
G20779		like an ant	hormiguil
G20780		wet with unguent	perfumado
G20781		loathsomeness	inmundicia
G20782		originator of a foul deed	infame
G20783		defiled	contaminado
G20784		teacher	maestro
G20785		for mysteries	místico
G20786		scribere	iniciado
G20787		initiator	iniciado
G20788		jar	ánfora
G20789		mockery	burla
G2079	ἔσχατον	extremely	extremadamente
G20790		mocker	burlador
G20791		suitable for weals	castigador
G20792		blame	tacha
G20793		are you?	eres
G20794		be foolish	tontearse
G20795		stupidly wicked	neciamente
G20796		rent	pasaje
G20797		naft	nafta
G20798		quarrell	disputar
G20799		carcas	cadavérico
G0208	ἀκυρόω	nullify	anular
G20800		newly created	recién creado
G20801		beehive	panal
G20802		build a nest	anidar
G20803		slaying children	infanticida
G20804		wash hands	lavarse
G20805		world	mundo
G20806		consider spurious	despreciar
G20807		govenor	gobernador
G20808		one must account, deem	estimar
G20809		observer of the law	observante
G2081	ἔσωθεν	inwardly	interior
G20810		mind	mente
G20811		by stealth	furtivamente
G20812		of the Nymphs	nupcial
G20813		sluggishness	pereza
G20814		Month Eandikos	Xándico
G20815		life of a mercenary in foreign service	mercenariado
G20816		enlist mercenaries	reclutar
G20817		maintain mercenary troops	mantener
G20818		smooth	liso
G20819		slaves	esclavo
G20820		nest	nido
G20821		cupbearer	copero
G20822		mad passion	locura
G20823		Oitosupos (Apollo)	Pitio
G20824		be eaten of birds	devorar
G20825		olg[uglide]ā	prosperidad
G20826		fated	condenado
G20827		destruction-bringing	destructor
G20828		diminish	disminuir
G20829		be offered as a whole burnt-offering	quemar
G20830		sterile male inflorescence of the caprifig	brote
G20831		utterly	completamente
G20832		made of solid beaten metal	macizo
G20833		yearn for	anhelar
G20834		remembered	recordar
G20835		common zeal	celo
G20836		bound by treaty to	aliado
G20837		endowed with the same soul	consanguíneo
G20838		chamelion	camaleón
G20839		writing of names	nomenclatura
G2084	ἑτερόγλωσσος	in another language	extranjero
G20840		when once	una vez
G20841		arm	armar
G20842		be disarmed	desarmar
G20843		make weapons	fabricar
